Plaza,Local_Consolidado,Fecha,Organico,Inorganico,Carton,Aluminio,Archivo,Plastico_Duro,Pet,Playo,Vidrio,Tetra_Pak,Chatarra
Plaza Américas_Malecón,Karukay Sushi,4/9/2024,9.58,6.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,4/9/2024,8.27,11.65,1.39,1.27,0.00,4.46,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Italian Steak,4/9/2024,17.21,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),4/9/2024,6.70,3.16,0.00,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,4/9/2024,34.64,8.14,2.88,0.00,0.00,0.00,2.10,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Don Carbón,4/9/2024,62.50,19.58,12.04,0.00,0.00,0.00,1.42,0.00,6.50,0.00,0.00
Plaza Américas_Malecón,Burger King,4/9/2024,0.00,0.00,1.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Lucky (Américas),4/9/2024,20.30,19.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Carls Jr,4/9/2024,27.00,5.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sunright Tea,4/9/2024,6.80,0.59,0.20,0.00,0.00,0.80,0.77,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Taberna,5/9/2024,25.80,25.80,4.58,0.00,0.00,0.00,4.14,0.00,6.14,0.00,0.00
Plaza Américas_Malecón,Toks,5/9/2024,24.82,22.07,36.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Toks,5/9/2024,22.00,98.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,5/9/2024,7.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Pizza Hut,5/9/2024,5.18,12.66,0.00,0.00,0.00,0.00,3.26,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),5/9/2024,4.28,2.48,1.48,0.00,0.00,0.00,1.24,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Carls Jr,5/9/2024,5.72,19.44,8.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,5/9/2024,21.00,7.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Dragón Feliz (Américas),5/9/2024,17.62,14.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Carls Jr,5/9/2024,1.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Argentina,5/9/2024,17.84,10.80,0.00,0.00,0.00,0.00,6.20,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,5/9/2024,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Taberna,5/9/2024,25.10,25.10,1.65,0.00,0.54,0.00,2.44,0.00,6.72,0.00,0.00
Plaza Américas_Malecón,La Palapita,5/9/2024,7.98,3.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),5/9/2024,17.50,6.50,4.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Monkey Papas,5/9/2024,2.48,12.57,9.58,0.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Johnny Rockets,5/9/2024,1.26,9.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,5/9/2024,34.87,7.38,0.00,0.00,0.00,0.00,0.65,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Toks,5/9/2024,53.83,12.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Palapita,5/9/2024,4.86,27.48,0.00,4.12,0.00,2.60,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Don Carbón,5/9/2024,25.80,48.63,5.60,1.50,0.00,0.00,0.00,0.00,7.85,0.00,0.00
Plaza Américas_Malecón,Hooters,5/9/2024,15.97,77.59,7.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Taberna,6/9/2024,27.10,27.10,0.00,0.00,0.00,0.00,0.00,0.00,9.74,0.00,0.00
Plaza Américas_Malecón,Toks,6/9/2024,83.00,13.54,2.70,0.00,0.00,0.00,0.76,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,6/9/2024,19.18,41.70,15.98,2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Pizza Hut,6/9/2024,0.00,4.90,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),6/9/2024,7.76,2.90,7.50,7.08,0.00,0.00,0.00,0.00,7.26,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),6/9/2024,22.40,4.04,2.11,0.00,0.00,1.20,0.00,0.00,4.47,0.00,0.00
Plaza Américas_Malecón,Carls Jr,6/9/2024,4.12,31.40,9.53,0.00,0.00,1.83,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Taberna,6/9/2024,26.40,26.40,9.00,0.00,0.00,0.00,1.00,0.00,45.00,0.00,0.00
Plaza Américas_Malecón,Argentina,6/9/2024,19.50,5.33,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Pizza Hut,6/9/2024,3.00,0.00,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Palapita Express,6/9/2024,0.00,3.00,4.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Italian Steak,6/9/2024,32.00,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),6/9/2024,12.00,0.68,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Karukay Sushi,6/9/2024,14.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,El Asadero,6/9/2024,2.10,5.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,6/9/2024,8.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Carls Jr,6/9/2024,4.30,9.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),6/9/2024,15.00,6.36,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Johnny Rockets,6/9/2024,11.20,2.60,18.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,6/9/2024,36.35,26.52,0.00,0.00,0.00,1.60,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Toks,6/9/2024,34.43,21.33,0.00,0.00,0.00,0.00,0.00,0.00,12.60,0.00,0.00
Plaza Américas_Malecón,La Palapita,6/9/2024,6.21,42.32,0.00,0.00,0.00,2.27,0.00,0.00,14.80,0.00,0.00
Plaza Américas_Malecón,Hooters,6/9/2024,22.32,41.28,2.00,2.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
Plaza Américas_Malecón,Don Carbón,6/9/2024,31.18,54.30,3.38,1.82,0.00,0.00,0.00,0.00,30.08,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),7/9/2024,11.65,8.64,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Taberna,7/9/2024,24.65,24.65,0.00,0.00,0.00,1.00,1.52,0.00,7.50,0.00,0.00
Plaza Américas_Malecón,Toks,7/9/2024,101.20,27.20,5.14,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,7/9/2024,11.66,13.00,1.25,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Pizza Hut,7/9/2024,0.00,4.49,1.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),7/9/2024,4.98,6.00,0.00,0.00,0.00,2.54,0.00,0.00,2.00,0.00,0.00
Plaza Américas_Malecón,Italian Steak,7/9/2024,19.68,3.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Karukay Sushi,7/9/2024,3.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,7/9/2024,27.99,12.46,0.41,0.00,0.00,1.08,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,El Asadero,7/9/2024,3.37,1.88,2.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sunright Tea,7/9/2024,6.60,0.76,2.98,0.00,0.00,0.85,2.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Carls Jr,7/9/2024,28.10,12.50,18.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Taberna,7/9/2024,23.00,23.00,3.00,0.00,0.00,0.00,1.48,0.00,2.50,0.00,0.00
Plaza Américas_Malecón,Palapita Express,7/9/2024,8.00,4.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Italian Steak,7/9/2024,7.79,4.72,0.00,0.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),7/9/2024,17.00,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Karukay Sushi,7/9/2024,9.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Pizza Hut,7/9/2024,0.00,2.00,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,7/9/2024,4.69,6.90,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Argentina,7/9/2024,11.41,4.00,3.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),8/9/2024,13.54,8.70,0.00,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Taberna,8/9/2024,24.25,24.25,7.20,0.00,0.00,1.00,0.70,0.00,1.50,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),8/9/2024,11.62,3.92,0.00,0.00,0.00,3.28,0.00,0.00,2.54,0.00,0.00
Plaza Américas_Malecón,Italian Steak,8/9/2024,21.10,5.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Pizza Hut,8/9/2024,4.85,0.00,5.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,8/9/2024,13.65,11.10,5.21,0.97,0.00,0.89,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Don Carbón,8/9/2024,65.30,16.10,1.50,0.76,0.00,0.00,0.29,0.84,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,8/9/2024,108.00,26.00,41.21,0.00,0.00,1.30,2.16,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Argentina,8/9/2024,40.00,5.00,2.66,0.00,0.00,0.68,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,8/9/2024,39.80,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Pizza Hut,8/9/2024,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Palapita Express,8/9/2024,12.00,3.30,0.53,0.00,0.00,0.00,1.30,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Italian Steak,8/9/2024,4.16,1.16,2.00,0.00,0.00,1.08,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,El Asadero,8/9/2024,3.98,1.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Carls Jr,8/9/2024,6.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,8/9/2024,12.00,9.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Palapita,8/9/2024,6.00,3.60,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
Plaza Américas_Malecón,Toks,8/9/2024,14.00,7.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Don Carbón,8/9/2024,9.00,6.00,2.60,0.00,0.00,1.00,0.00,0.00,4.00,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),9/9/2024,12.00,9.50,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Toks,9/9/2024,40.00,29.00,0.00,0.00,0.00,1.64,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),9/9/2024,8.00,3.00,0.00,0.00,0.00,1.18,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Mini Buda,9/9/2024,18.48,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sunright Tea,9/9/2024,7.45,0.90,2.99,0.00,0.00,1.29,0.00,0.00,0.98,0.00,0.00
Plaza Américas_Malecón,Don Carbón,9/9/2024,24.52,5.31,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,9/9/2024,34.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Argentina,9/9/2024,13.56,8.62,2.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,9/9/2024,14.00,13.00,2.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Pizza Hut,9/9/2024,0.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Italian Steak,9/9/2024,18.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Palapita Express,9/9/2024,0.00,3.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),9/9/2024,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Karukay Sushi,9/9/2024,18.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Carls Jr,9/9/2024,6.00,3.60,2.00,0.00,0.00,1.60,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),9/9/2024,26.00,3.10,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,9/9/2024,10.00,8.00,0.00,0.00,0.00,3.50,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Johnny Rockets,9/9/2024,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Chili's,9/9/2024,2.90,3.60,2.00,2.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Palapita,9/9/2024,5.20,3.00,1.69,0.00,0.00,3.00,0.00,0.00,6.00,0.00,0.00
Plaza Américas_Malecón,Don Carbón,9/9/2024,12.90,6.00,2.68,2.00,0.00,1.00,0.00,0.00,6.90,0.00,0.00
Plaza Américas_Malecón,Toks,9/9/2024,13.00,8.00,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Hooters,9/9/2024,20.00,15.00,2.68,2.00,0.00,3.00,0.00,0.00,11.00,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),10/9/2024,11.36,8.14,0.00,0.00,0.00,0.00,1.00,0.00,0.60,0.00,0.00
Plaza Américas_Malecón,La Taberna,10/9/2024,27.50,27.50,5.02,0.00,0.96,0.00,1.97,0.00,7.89,0.00,0.00
Plaza Américas_Malecón,La Parrilla,10/9/2024,0.00,5.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Pizza Hut,10/9/2024,0.00,2.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Palapita Express,10/9/2024,7.27,0.00,0.43,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Italian Steak,10/9/2024,38.51,18.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,El Asadero,10/9/2024,8.22,6.43,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Carls Jr,10/9/2024,13.35,9.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sunright Tea,10/9/2024,0.00,8.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),10/9/2024,18.00,94.11,3.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Monkey Papas,10/9/2024,8.13,11.18,0.00,0.00,0.00,3.11,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Chili's,10/9/2024,33.88,11.12,17.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,10/9/2024,48.12,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Toks,10/9/2024,55.00,81.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Palapita,10/9/2024,83.31,63.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Don Carbón,10/9/2024,63.24,23.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Hooters,10/9/2024,51.84,38.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Casino Royal,10/9/2024,62.16,21.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Taberna,10/9/2024,30.80,30.80,0.00,0.00,0.00,0.00,1.76,0.00,11.10,0.00,0.00
Plaza Américas_Malecón,Toks,10/9/2024,104.14,22.01,10.34,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Carls Jr,10/9/2024,39.56,5.27,19.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Chili's,10/9/2024,25.88,31.77,19.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Don Carbón,10/9/2024,40.28,11.61,7.08,0.49,0.00,0.00,0.25,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Pizza Hut,10/9/2024,23.34,13.33,13.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,10/9/2024,83.33,27.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Italian Steak,10/9/2024,19.20,8.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Karukay Sushi,10/9/2024,7.24,3.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Toks,11/9/2024,97.96,20.27,2.00,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Carls Jr,11/9/2024,3.19,19.76,8.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sunright Tea,11/9/2024,2.17,0.14,0.00,0.00,0.07,0.00,0.45,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Carls Jr,11/9/2024,3.20,2.40,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Don Carbón,11/9/2024,9.25,14.87,3.89,0.00,0.00,1.90,0.00,0.00,1.11,0.00,0.00
Plaza Américas_Malecón,Italian Steak,11/9/2024,10.43,3.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,11/9/2024,15.51,12.77,3.12,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,11/9/2024,42.38,34.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Taberna,11/9/2024,31.40,31.40,11.03,0.00,0.00,0.00,1.25,0.00,2.80,0.00,0.00
Plaza Américas_Malecón,Italian Steak,11/9/2024,14.27,5.36,1.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Pizza Hut,11/9/2024,0.00,6.66,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,11/9/2024,0.00,3.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,El Asadero,11/9/2024,3.57,2.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Karukay Sushi,11/9/2024,11.00,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Italian Steak,11/9/2024,4.42,4.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Palapita,11/9/2024,8.36,4.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),11/9/2024,10.42,1.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),11/9/2024,17.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sunright Tea,11/9/2024,5.00,2.30,2.30,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),11/9/2024,9.00,6.00,2.00,0.00,0.00,1.50,2.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Óptima,11/9/2024,0.00,0.00,4.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
Plaza Américas_Malecón,Chili's,11/9/2024,8.00,6.00,2.00,1.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,11/9/2024,18.60,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Toks,11/9/2024,16.00,13.00,3.00,1.00,0.00,3.00,2.30,0.00,6.60,0.00,0.00
Plaza Américas_Malecón,Don Carbón,11/9/2024,18.00,19.60,3.00,2.00,0.00,2.90,0.00,0.00,5.60,0.00,0.00
Plaza Américas_Malecón,La Palapita,11/9/2024,9.00,8.60,2.00,1.00,0.00,0.00,2.00,0.00,6.00,0.00,0.00
Plaza Américas_Malecón,Hooters,11/9/2024,20.00,16.00,3.00,3.60,0.00,2.90,0.00,0.00,9.00,0.00,0.00
Plaza Américas_Malecón,Toks,12/9/2024,120.10,29.10,1.50,0.00,0.00,0.50,0.00,0.00,0.90,0.00,0.00
Plaza Américas_Malecón,Toks,12/9/2024,114.55,17.85,0.00,0.10,0.00,0.25,0.55,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),12/9/2024,14.00,9.48,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),12/9/2024,6.40,14.78,2.50,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Toks,13/9/2024,117.10,41.10,5.10,0.00,0.00,0.70,0.70,0.00,1.00,0.00,0.00
Plaza Américas_Malecón,Toks,13/9/2024,82.00,17.10,0.00,0.05,0.00,0.00,0.25,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),13/9/2024,9.56,12.20,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),13/9/2024,8.50,16.80,0.00,0.00,0.00,1.00,0.00,0.00,2.50,0.00,0.00
Plaza Américas_Malecón,Toks,14/9/2024,112.55,16.56,9.85,0.25,0.00,0.75,0.55,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),14/9/2024,14.90,8.40,0.00,0.69,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),14/9/2024,9.80,14.50,2.60,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),15/9/2024,7.30,10.54,0.00,0.00,0.00,0.68,0.86,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Taberna,15/9/2024,22.85,22.85,0.00,0.00,0.00,0.00,1.91,0.00,12.01,0.00,0.00
Plaza Américas_Malecón,Toks,15/9/2024,70.06,0.00,2.21,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Toks,15/9/2024,84.82,16.92,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.00,0.00
Plaza Américas_Malecón,Carls Jr,15/9/2024,5.84,10.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sunright Tea,15/9/2024,1.60,1.40,0.00,0.00,0.19,0.00,1.30,9.06,0.00,0.00,0.00
Plaza Américas_Malecón,Pizza Hut,15/9/2024,0.00,4.73,3.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,15/9/2024,12.29,13.28,0.00,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),15/9/2024,4.14,4.42,1.09,1.42,0.00,0.00,0.00,0.00,2.68,0.00,0.00
Plaza Américas_Malecón,Karukay Sushi,15/9/2024,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Italian Steak,15/9/2024,16.59,1.53,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,15/9/2024,30.71,10.41,0.00,23.17,0.00,4.00,0.00,0.00,0.00,0.00,0.00
